time_ms,prop_valve_ma,sol_valve,trig
160,20.0,1,0
161,20.0,1,0
162,20.0,1,0
163,20.0,1,0
164,20.0,1,0
165,20.0,1,0
166,20.0,1,0
167,20.0,1,0
168,20.0,1,0
169,20.0,1,0
170,20.0,1,0
171,20.0,1,0
172,20.0,1,0
173,20.0,1,0
174,20.0,1,0
175,20.0,1,0
176,20.0,1,0
177,20.0,1,0
178,20.0,1,0
179,20.0,1,0
180,20.0,1,0
181,20.0,1,0
182,20.0,1,0
183,20.0,1,0
184,20.0,1,0
185,20.0,1,0
186,20.0,1,0
187,20.0,1,0
188,20.0,1,0
189,20.0,1,0
190,20.0,1,0
191,20.0,1,0
192,20.0,1,0
193,20.0,1,0
194,20.0,1,0
195,20.0,1,0
196,20.0,1,0
197,20.0,1,0
198,20.0,1,0
199,20.0,1,0
200,20.0,1,0
201,20.0,1,0
202,20.0,1,0
203,20.0,1,0
204,20.0,1,0
205,20.0,1,0
206,20.0,1,0
207,20.0,1,0
208,20.0,1,0
209,20.0,1,0
210,20.0,1,0
211,20.0,1,0
212,20.0,1,0
213,20.0,1,0
214,20.0,1,0
215,20.0,1,0
216,20.0,1,0
217,20.0,1,0
218,20.0,1,0
219,20.0,1,0
220,20.0,1,0
221,20.0,1,0
222,20.0,1,0
223,20.0,1,0
224,20.0,1,0
225,20.0,1,0
226,20.0,1,0
227,20.0,1,0
228,20.0,1,0
229,20.0,1,0
230,20.0,1,0
231,20.0,1,0
232,20.0,1,0
233,20.0,1,0
234,20.0,1,0
235,20.0,1,0
236,20.0,1,0
237,20.0,1,0
238,20.0,1,0
239,20.0,1,0
240,20.0,1,0
241,20.0,1,0
242,20.0,1,0
243,20.0,1,0
244,20.0,1,0
245,20.0,1,0
246,20.0,1,0
247,20.0,1,0
248,20.0,1,0
249,20.0,1,0
250,20.0,1,0
251,20.0,1,0
252,20.0,1,0
253,20.0,1,0
254,20.0,1,0
255,20.0,1,0
256,20.0,1,0
257,20.0,1,0
258,20.0,1,0
259,20.0,1,0
260,20.0,1,0
261,20.0,1,0
262,20.0,1,0
263,20.0,1,0
264,20.0,1,0
265,20.0,1,0
266,20.0,1,0
267,20.0,1,0
268,20.0,1,0
269,20.0,1,0
270,20.0,1,0
271,20.0,1,0
272,20.0,1,0
273,20.0,1,0
274,20.0,1,0
275,20.0,1,0
276,20.0,1,0
277,20.0,1,0
278,20.0,1,0
279,20.0,1,0
280,20.0,1,0
281,20.0,1,0
282,20.0,1,0
283,20.0,1,0
284,20.0,1,0
285,20.0,1,0
286,20.0,1,0
287,20.0,1,0
288,20.0,1,0
289,20.0,1,0
290,20.0,1,0
291,20.0,1,0
292,20.0,1,0
293,20.0,1,0
294,20.0,1,0
295,20.0,1,0
296,20.0,1,0
297,20.0,1,0
298,20.0,1,0
299,20.0,1,0
300,20.0,1,0
301,20.0,1,0
302,20.0,1,0
303,20.0,1,0
304,20.0,1,0
305,20.0,1,0
306,20.0,1,0
307,20.0,1,0
308,20.0,1,0
309,20.0,1,0
310,20.0,1,0
311,20.0,1,0
312,20.0,1,0
313,20.0,1,0
314,20.0,1,0
315,20.0,1,0
316,20.0,1,0
317,20.0,1,0
318,20.0,1,0
319,20.0,1,0
320,20.0,1,0
321,20.0,1,0
322,20.0,1,0
323,20.0,1,0
324,20.0,1,0
325,20.0,1,0
326,20.0,1,0
327,20.0,1,0
328,20.0,1,0
329,20.0,1,0
330,20.0,1,0
331,20.0,1,0
332,20.0,1,0
333,20.0,1,0
334,20.0,1,0
335,20.0,1,0
336,20.0,1,0
337,20.0,1,0
338,20.0,1,0
339,20.0,1,0
340,20.0,1,0
341,20.0,1,0
342,20.0,1,0
343,20.0,1,0
344,20.0,1,0
345,20.0,1,0
346,20.0,1,0
347,20.0,1,0
348,20.0,1,0
349,20.0,1,0
350,20.0,1,0
351,20.0,1,0
352,20.0,1,0
353,20.0,1,0
354,20.0,1,0
355,20.0,1,0
356,20.0,1,0
357,20.0,1,0
358,20.0,1,0
359,20.0,1,0
360,20.0,1,0
361,20.0,1,0
362,20.0,1,0
363,20.0,1,0
364,20.0,1,0
365,20.0,1,0
366,20.0,1,0
367,20.0,1,0
368,20.0,1,0
369,20.0,1,0
370,20.0,1,0
371,20.0,1,0
372,20.0,1,0
373,20.0,1,0
374,20.0,1,0
375,20.0,1,0
376,20.0,1,0
377,20.0,1,0
378,20.0,1,0
379,20.0,1,0
380,20.0,1,0
381,20.0,1,0
382,20.0,1,0
383,20.0,1,0
384,20.0,1,0
385,20.0,1,0
386,20.0,1,0
387,20.0,1,0
388,20.0,1,0
389,20.0,1,0
390,20.0,1,0
391,20.0,1,0
392,20.0,1,0
393,20.0,1,0
394,20.0,1,0
395,20.0,1,0
396,20.0,1,0
397,20.0,1,0
398,20.0,1,0
399,20.0,1,0
400,20.0,1,0
401,20.0,1,0
402,20.0,1,0
403,20.0,1,0
404,20.0,1,0
405,20.0,1,0
406,12.0,0,0
407,12.0,0,0
408,12.0,0,0
409,12.0,0,0
410,12.0,0,0
411,12.0,0,0
412,12.0,0,0
413,12.0,0,0
414,12.0,0,0
415,12.0,0,0
416,12.0,0,0
417,12.0,0,0
418,12.0,0,0
419,12.0,0,0
420,12.0,0,0
421,12.0,0,0
422,12.0,0,0
423,12.0,0,0
424,12.0,0,0
425,12.0,0,0
426,12.0,0,0
427,12.0,0,0
428,12.0,0,0
429,12.0,0,0
430,12.0,0,0
431,12.0,0,0
432,12.0,0,0
433,12.0,0,0
434,12.0,0,0
435,12.0,0,0
436,12.0,0,0
437,12.0,0,0
438,12.0,0,0
439,12.0,0,0
440,12.0,0,0
441,12.0,0,0
442,12.0,0,0
443,12.0,0,0
444,12.0,0,0
445,12.0,0,0
446,12.0,0,0
447,12.0,0,0
448,12.0,0,0
449,12.0,0,0
450,12.0,0,0
451,12.0,0,0
452,12.0,0,0
453,12.0,0,0
454,12.0,0,0
455,12.0,0,0
456,12.0,0,0
457,12.0,0,0
458,12.0,0,0
459,12.0,0,0
460,12.0,0,0
461,12.0,0,0
462,12.0,0,0
463,12.0,0,0
464,12.0,0,0
465,12.0,0,0
466,12.0,0,0
467,12.0,0,0
468,12.0,0,0
469,12.0,0,0
470,12.0,0,0
471,12.0,0,0
472,12.0,0,0
473,12.0,0,0
474,12.0,0,0
475,12.0,0,0
476,12.0,0,0
477,12.0,0,0
478,12.0,0,0
479,12.0,0,0
480,12.0,0,0
481,12.0,0,0
482,12.0,0,0
483,12.0,0,0
484,12.0,0,0
485,12.0,0,0
486,12.0,0,0
487,12.0,0,0
488,12.0,0,0
489,12.0,0,0
490,12.0,0,0
491,12.0,0,0
492,12.0,0,0
493,12.0,0,0
494,12.0,0,0
495,12.0,0,0
496,12.0,0,0
497,12.0,0,0
498,12.0,0,0
499,12.0,0,0
500,12.0,0,0
501,12.0,0,0
502,12.0,0,0
503,12.0,0,0
504,12.0,0,0
505,12.0,0,0
506,12.0,0,0
